<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,60,20190702,170000,201.4550000,202.6500000,201.3800000,202.4500000,114457
US2.AAPL,60,20190702,180000,202.4000000,203.1100000,202.1200000,202.8600000,142199
US2.AAPL,60,20190702,190000,202.8300000,202.9500000,201.9400000,202.3100000,83308
US2.AAPL,60,20190702,200000,202.3100000,202.6000000,201.7000000,202.0300000,87461
US2.AAPL,60,20190702,210000,202.0400000,202.1900000,201.7800000,202.0500000,62487
US2.AAPL,60,20190702,220000,202.0500000,202.2400000,201.9400000,202.1900000,65122
US2.AAPL,60,20190702,230000,202.1800000,202.7800000,202.1800000,202.7300000,132072
US2.AAPL,60,20190703,170000,203.1800000,203.5000000,202.7000000,203.2800000,71137
US2.AAPL,60,20190703,180000,203.2700000,203.8100000,202.9800000,203.7100000,108559
US2.AAPL,60,20190703,190000,203.6900000,203.8600000,203.4400000,203.7100000,80985
US2.AAPL,60,20190703,200000,203.7000000,204.4200000,203.6900000,204.4000000,133129
US2.AAPL,60,20190705,170000,203.0400000,204.4600000,202.9500000,203.9300000,109555
US2.AAPL,60,20190705,180000,203.9500000,204.4600000,203.4300000,203.8100000,150019
US2.AAPL,60,20190705,190000,203.8400000,204.0000000,203.6000000,203.8900000,66345
US2.AAPL,60,20190705,200000,203.9100000,204.5300000,203.7850000,204.2800000,74386
US2.AAPL,60,20190705,210000,204.3200000,204.9600000,204.1600000,204.7900000,73585
US2.AAPL,60,20190705,220000,204.8100000,205.0800000,204.6900000,205.0200000,130293
US2.AAPL,60,20190705,230000,205.0200000,205.0300000,203.7300000,204.2200000,157102
US2.AAPL,60,20190708,170000,200.8100000,201.3800000,198.4100000,198.8500000,213293
US2.AAPL,60,20190708,180000,198.8550000,199.8600000,198.7500000,199.2700000,229113
US2.AAPL,60,20190708,190000,199.2700000,200.1800000,199.2700000,199.9300000,161151
US2.AAPL,60,20190708,200000,199.9300000,200.0800000,199.6700000,199.9900000,83441
US2.AAPL,60,20190708,210000,200.0000000,200.0900000,199.5500000,199.6300000,68120
US2.AAPL,60,20190708,220000,199.6500000,200.0200000,199.3200000,199.9900000,123052
US2.AAPL,60,20190708,230000,200.0000000,200.1700000,199.7600000,199.9900000,171820
US2.AAPL,60,20190709,170000,199.2100000,200.3400000,198.8300000,200.1700000,231555
US2.AAPL,60,20190709,180000,200.2400000,200.7600000,199.9500000,200.0600000,219531
US2.AAPL,60,20190709,190000,200.0500000,200.8100000,199.8000000,200.7800000,125138
US2.AAPL,60,20190709,200000,200.7700000,201.2300000,200.6500000,200.9300000,107626
US2.AAPL,60,20190709,210000,200.9500000,201.3700000,200.7600000,201.3700000,70733
US2.AAPL,60,20190709,220000,201.3700000,201.4800000,201.0200000,201.0800000,86544
US2.AAPL,60,20190709,230000,201.0800000,201.4400000,200.6200000,201.2500000,184596
US2.AAPL,60,20190710,170000,201.9450000,203.7100000,201.5900000,203.5100000,173094
US2.AAPL,60,20190710,180000,203.5000000,203.5800000,202.5300000,202.5700000,191156
US2.AAPL,60,20190710,190000,202.5200000,203.3700000,202.1900000,203.2900000,112718
US2.AAPL,60,20190710,200000,203.3200000,203.4800000,202.8750000,203.1950000,70705
US2.AAPL,60,20190710,210000,203.1950000,203.5600000,203.1000000,203.3200000,68320
US2.AAPL,60,20190710,220000,203.3900000,203.5800000,202.7100000,203.2200000,86240
US2.AAPL,60,20190710,230000,203.2000000,203.5150000,203.0100000,203.1700000,137396
US2.AAPL,60,20190711,170000,203.1600000,204.3800000,203.1300000,203.9500000,154047
US2.AAPL,60,20190711,180000,203.9700000,204.1100000,203.3400000,203.9800000,212928
US2.AAPL,60,20190711,190000,203.9600000,204.3500000,203.8900000,204.1100000,147659
US2.AAPL,60,20190711,200000,204.1400000,204.2300000,203.6800000,203.7700000,100201
US2.AAPL,60,20190711,210000,203.7450000,203.7600000,202.5200000,202.7900000,128101
US2.AAPL,60,20190711,220000,202.7300000,202.8300000,202.1700000,202.5400000,113222
US2.AAPL,60,20190711,230000,202.5400000,202.8100000,201.8000000,201.8200000,195012
US2.AAPL,60,20190712,170000,202.4300000,203.9500000,202.2400000,203.6100000,185007
US2.AAPL,60,20190712,180000,203.7100000,203.9400000,203.3300000,203.7500000,153740
US2.AAPL,60,20190712,190000,203.7300000,204.0000000,203.6300000,203.8900000,122299
US2.AAPL,60,20190712,200000,203.9000000,203.9500000,203.5600000,203.7900000,103405
US2.AAPL,60,20190712,210000,203.7900000,203.8300000,202.8100000,203.1000000,137175
US2.AAPL,60,20190712,220000,203.1200000,203.4200000,203.1200000,203.2800000,101005
US2.AAPL,60,20190712,230000,203.2700000,203.4600000,203.1000000,203.2400000,196833
US2.AAPL,60,20190715,170000,204.0600000,205.8600000,204.0300000,205.1600000,214140
US2.AAPL,60,20190715,180000,205.1400000,205.4000000,204.8700000,204.9200000,140495
US2.AAPL,60,20190715,190000,204.9400000,205.0900000,204.7400000,204.8400000,67920
US2.AAPL,60,20190715,200000,204.8900000,204.9300000,204.1300000,204.4300000,76022
US2.AAPL,60,20190715,210000,204.4300000,204.9700000,204.4300000,204.9100000,71864
US2.AAPL,60,20190715,220000,204.9400000,205.1300000,204.8800000,205.0700000,71779
US2.AAPL,60,20190715,230000,205.0700000,205.2100000,204.7700000,205.1800000,121289
US2.AAPL,60,20190716,170000,204.7000000,206.1100000,204.0200000,205.9900000,122991
US2.AAPL,60,20190716,180000,206.0000000,206.0300000,205.4900000,205.6700000,101765
US2.AAPL,60,20190716,190000,205.6700000,205.7200000,204.8400000,204.8800000,86329
US2.AAPL,60,20190716,200000,204.8700000,204.8700000,203.5100000,204.0000000,144993
US2.AAPL,60,20190716,210000,204.0000000,204.5400000,203.7000000,203.7500000,85028
US2.AAPL,60,20190716,220000,203.7500000,204.3800000,203.7500000,204.3000000,67867
US2.AAPL,60,20190716,230000,204.3000000,204.9150000,204.2600000,204.4700000,147186
US2.AAPL,60,20190717,170000,204.1600000,204.6500000,203.6800000,204.5300000,125673
US2.AAPL,60,20190717,180000,204.5400000,204.7500000,203.9800000,204.5600000,131465
US2.AAPL,60,20190717,190000,204.5900000,204.9600000,204.4200000,204.8600000,89837
US2.AAPL,60,20190717,200000,204.8500000,205.0900000,204.6000000,205.0100000,78274
US2.AAPL,60,20190717,210000,205.0200000,205.0300000,204.6400000,204.8600000,70188
US2.AAPL,60,20190717,220000,204.8900000,204.8900000,204.1800000,204.3500000,74060
US2.AAPL,60,20190717,230000,204.3400000,204.3500000,203.2800000,203.2800000,171016
US2.AAPL,60,20190718,170000,203.8900000,205.7800000,203.7250000,205.2300000,214372
US2.AAPL,60,20190718,180000,205.2400000,205.4400000,204.5200000,204.6400000,149156
US2.AAPL,60,20190718,190000,204.6450000,204.7000000,203.7600000,204.0400000,144223
US2.AAPL,60,20190718,200000,204.0400000,204.8100000,203.9200000,204.7200000,89456
US2.AAPL,60,20190718,210000,204.7200000,204.9900000,204.6300000,204.7800000,73742
US2.AAPL,60,20190718,220000,204.7900000,205.6100000,204.7900000,205.6100000,151076
US2.AAPL,60,20190718,230000,205.6200000,205.8750000,205.0800000,205.6300000,175850
US2.AAPL,60,20190719,170000,205.8100000,206.5000000,204.6900000,205.1700000,152197
US2.AAPL,60,20190719,180000,205.1100000,205.5800000,204.6600000,204.9800000,174429
US2.AAPL,60,20190719,190000,204.9800000,205.3100000,204.2700000,204.5700000,172745
US2.AAPL,60,20190719,200000,204.5600000,205.1500000,204.5600000,204.9700000,93913
US2.AAPL,60,20190719,210000,204.9900000,204.9900000,204.5600000,204.8200000,83218
US2.AAPL,60,20190719,220000,204.8600000,204.9800000,203.4500000,203.7200000,192397
US2.AAPL,60,20190719,230000,203.6800000,203.6800000,202.3700000,202.5800000,251810
US2.AAPL,60,20190722,170000,203.6500000,206.2600000,203.6400000,206.0500000,226307
US2.AAPL,60,20190722,180000,206.0700000,206.2800000,205.6200000,206.1800000,245731
US2.AAPL,60,20190722,190000,206.3000000,206.3800000,205.8500000,206.2600000,138471
US2.AAPL,60,20190722,200000,206.2600000,206.4300000,206.0100000,206.1800000,113218
US2.AAPL,60,20190722,210000,206.1900000,206.3500000,205.8700000,206.2300000,84053
US2.AAPL,60,20190722,220000,206.2500000,206.4900000,206.1500000,206.4900000,119347
US2.AAPL,60,20190722,230000,206.4900000,207.2100000,206.4700000,207.2100000,279929
US2.AAPL,60,20190723,170000,208.3700000,208.7900000,207.4300000,207.8400000,134119
US2.AAPL,60,20190723,180000,207.8300000,208.4800000,207.5400000,208.1200000,135498
US2.AAPL,60,20190723,190000,208.0700000,208.2550000,207.3000000,207.6100000,133500
US2.AAPL,60,20190723,200000,207.6100000,207.8700000,207.3700000,207.7400000,94130
US2.AAPL,60,20190723,210000,207.6800000,208.3500000,207.4400000,208.2200000,117586
US2.AAPL,60,20190723,220000,208.2600000,208.4700000,208.0100000,208.4600000,134542
US2.AAPL,60,20190723,230000,208.4400000,208.9100000,208.2700000,208.8400000,153096
US2.AAPL,60,20190724,170000,207.6700000,209.1400000,207.6700000,208.7000000,96347
US2.AAPL,60,20190724,180000,208.7100000,209.0600000,207.7900000,207.9300000,123343
US2.AAPL,60,20190724,190000,207.9000000,208.1500000,207.5700000,207.7900000,75311
US2.AAPL,60,20190724,200000,207.8100000,208.2200000,207.7800000,208.1400000,54097
US2.AAPL,60,20190724,210000,208.1900000,208.1900000,207.3100000,207.4000000,59809
US2.AAPL,60,20190724,220000,207.3800000,208.0600000,207.1800000,208.0600000,84352
US2.AAPL,60,20190724,230000,208.0800000,208.7400000,207.9700000,208.6300000,193412
US2.AAPL,60,20190725,170000,208.8700000,209.2200000,207.7400000,208.3400000,131980
US2.AAPL,60,20190725,180000,208.2900000,208.8700000,208.0800000,208.5500000,117517
US2.AAPL,60,20190725,190000,208.5000000,208.6800000,207.9000000,208.3400000,97349
US2.AAPL,60,20190725,200000,208.3500000,208.3500000,207.3300000,207.5300000,101922
US2.AAPL,60,20190725,210000,207.4900000,207.6000000,207.1200000,207.3200000,91611
US2.AAPL,60,20190725,220000,207.2750000,207.8300000,207.1700000,207.2200000,71249
US2.AAPL,60,20190725,230000,207.1700000,207.3500000,206.7450000,207.1000000,136670
US2.AAPL,60,20190726,170000,207.5800000,208.7900000,207.4100000,208.6300000,140532
US2.AAPL,60,20190726,180000,208.6300000,209.7200000,207.7500000,208.2200000,315562
US2.AAPL,60,20190726,190000,208.2100000,208.5500000,207.9800000,208.1100000,107568
US2.AAPL,60,20190726,200000,208.1100000,208.2900000,207.8300000,207.8500000,79040
US2.AAPL,60,20190726,210000,207.8700000,208.0300000,207.7600000,208.0300000,62131
US2.AAPL,60,20190726,220000,208.0100000,208.2900000,207.8900000,208.1600000,107241
US2.AAPL,60,20190726,230000,208.1700000,208.5200000,207.8200000,207.8400000,230789
US2.AAPL,60,20190729,170000,208.5000000,209.6900000,208.4600000,208.9700000,231212
US2.AAPL,60,20190729,180000,208.9600000,210.0000000,208.8100000,209.6300000,238717
US2.AAPL,60,20190729,190000,209.7200000,210.6400000,209.6100000,210.6100000,182473
US2.AAPL,60,20190729,200000,210.5800000,210.6000000,209.8600000,210.1700000,123093
US2.AAPL,60,20190729,210000,210.1600000,210.4600000,209.9550000,210.1100000,66151
US2.AAPL,60,20190729,220000,210.1600000,210.5100000,210.0100000,210.4500000,102569
US2.AAPL,60,20190729,230000,210.4600000,210.4900000,209.6800000,209.6800000,182184
US2.AAPL,60,20190730,170000,208.7300000,209.5900000,207.8200000,207.8900000,216274
US2.AAPL,60,20190730,180000,207.8850000,208.3700000,207.3100000,207.6750000,245256
US2.AAPL,60,20190730,190000,207.6900000,208.2950000,207.6800000,207.9100000,158816
US2.AAPL,60,20190730,200000,207.8100000,208.2600000,207.7600000,207.8900000,128300
US2.AAPL,60,20190730,210000,207.9000000,208.8600000,207.9000000,208.8200000,186327
US2.AAPL,60,20190730,220000,208.8100000,210.1500000,208.8100000,209.5200000,329402
US2.AAPL,60,20190730,230000,209.5100000,209.9300000,208.3500000,208.8900000,289400
US2.AAPL,60,20190731,170000,216.4200000,221.3600000,216.4000000,219.1100000,1485419
US2.AAPL,60,20190731,180000,219.1100000,219.9300000,217.1600000,218.2400000,857890
US2.AAPL,60,20190731,190000,218.2500000,218.7500000,217.5100000,217.8500000,278172
US2.AAPL,60,20190731,200000,217.8900000,217.9200000,216.1800000,217.0300000,310834
US2.AAPL,60,20190731,210000,217.0600000,217.6400000,216.8500000,217.3500000,127411
US2.AAPL,60,20190731,220000,217.3200000,217.8100000,211.3600000,214.6000000,565127
US2.AAPL,60,20190731,230000,214.5200000,215.8200000,212.9400000,213.0400000,577368
US2.AAPL,60,20190801,170000,213.9000000,215.8800000,213.9000000,214.9400000,323627
US2.AAPL,60,20190801,180000,214.9100000,217.5900000,214.7600000,217.2400000,319614
US2.AAPL,60,20190801,190000,217.2800000,218.0250000,216.8800000,217.5100000,238447
US2.AAPL,60,20190801,200000,217.5100000,217.5500000,216.6700000,216.7800000,139512
US2.AAPL,60,20190801,210000,216.8100000,216.9800000,208.2200000,209.7900000,479446
US2.AAPL,60,20190801,220000,209.5900000,210.6800000,206.7700000,210.0000000,527631
US2.AAPL,60,20190801,230000,209.8700000,210.2900000,207.5000000,208.4100000,410616
US2.AAPL,60,20190802,170000,205.0600000,206.4200000,203.8500000,204.9400000,602687
US2.AAPL,60,20190802,180000,204.9200000,205.4800000,201.6400000,201.9100000,713676
US2.AAPL,60,20190802,190000,201.9900000,203.6600000,201.7200000,203.1900000,329713
US2.AAPL,60,20190802,200000,203.2200000,204.6100000,202.8700000,203.5400000,317369
US2.AAPL,60,20190802,210000,203.5300000,203.6400000,202.7200000,203.5200000,159878
US2.AAPL,60,20190802,220000,203.5200000,204.4700000,203.2400000,203.9300000,244451
US2.AAPL,60,20190802,230000,203.9400000,204.7000000,202.9800000,203.9600000,451895
US2.AAPL,60,20190805,170000,197.8400000,198.6300000,195.3500000,196.2500000,512269
US2.AAPL,60,20190805,180000,196.1600000,196.6800000,194.3000000,195.4200000,662475
US2.AAPL,60,20190805,190000,195.4100000,196.2500000,194.8300000,195.1600000,402433
US2.AAPL,60,20190805,200000,195.1200000,195.2400000,193.1000000,193.2100000,285756
US2.AAPL,60,20190805,210000,193.2200000,194.7800000,193.0500000,193.6000000,265454
US2.AAPL,60,20190805,220000,193.6300000,193.9700000,192.7100000,192.9600000,290980
US2.AAPL,60,20190805,230000,193.0300000,194.2900000,192.5900000,193.1900000,499038
US2.AAPL,60,20190806,170000,196.4350000,198.0500000,195.6600000,197.1600000,490378
US2.AAPL,60,20190806,180000,197.0300000,197.5000000,194.7900000,195.5800000,475974
US2.AAPL,60,20190806,190000,195.6400000,195.6400000,194.0400000,195.3700000,275502
US2.AAPL,60,20190806,200000,195.4200000,195.7700000,194.7200000,195.0500000,216088
US2.AAPL,60,20190806,210000,195.1000000,196.9700000,195.0600000,196.5500000,210383
US2.AAPL,60,20190806,220000,196.5050000,197.4100000,195.7600000,196.4700000,267607
US2.AAPL,60,20190806,230000,196.5500000,197.2100000,196.3400000,196.9200000,259360
US2.AAPL,60,20190807,170000,195.4800000,196.2000000,193.8700000,195.0100000,184149
US2.AAPL,60,20190807,180000,194.9400000,197.3800000,194.3500000,196.8800000,310680
US2.AAPL,60,20190807,190000,196.8800000,197.3000000,196.0600000,196.3900000,240329
US2.AAPL,60,20190807,200000,196.3600000,196.6800000,195.5700000,196.6200000,137594
US2.AAPL,60,20190807,210000,196.6000000,198.6400000,196.4800000,197.9400000,182007
US2.AAPL,60,20190807,220000,197.9700000,198.7000000,197.4000000,198.6000000,192124
US2.AAPL,60,20190807,230000,198.5800000,199.5600000,197.8700000,199.1500000,357055
US2.AAPL,60,20190808,170000,200.5500000,201.0000000,199.4800000,200.4400000,270041
US2.AAPL,60,20190808,180000,200.4800000,202.1300000,200.3300000,201.9400000,335314
US2.AAPL,60,20190808,190000,201.9500000,202.3700000,201.5200000,202.1800000,274112
US2.AAPL,60,20190808,200000,202.1700000,202.4600000,202.0400000,202.1700000,184154
US2.AAPL,60,20190808,210000,202.1600000,202.4400000,201.6900000,202.2200000,130708
US2.AAPL,60,20190808,220000,202.2100000,202.5700000,201.7600000,202.1700000,147819
US2.AAPL,60,20190808,230000,202.1200000,203.4950000,202.0800000,203.3400000,310468
US2.AAPL,60,20190809,170000,201.2900000,202.5000000,200.6800000,201.5700000,165026
US2.AAPL,60,20190809,180000,201.5600000,201.8200000,199.6600000,200.5100000,175980
US2.AAPL,60,20190809,190000,200.4800000,200.5600000,199.3200000,199.7500000,130097
US2.AAPL,60,20190809,200000,199.7000000,201.8800000,199.6900000,201.2450000,119417
US2.AAPL,60,20190809,210000,201.1600000,202.3900000,201.1300000,201.7800000,115776
US2.AAPL,60,20190809,220000,201.7800000,202.4300000,201.6000000,202.0000000,80133
US2.AAPL,60,20190809,230000,202.0300000,202.7600000,200.8500000,200.9400000,238946
US2.AAPL,60,20190812,170000,199.5900000,201.5000000,199.3800000,201.5000000,133489
US2.AAPL,60,20190812,180000,201.4650000,201.9100000,200.3900000,201.4900000,173412
US2.AAPL,60,20190812,190000,201.5100000,201.7100000,200.2900000,201.5400000,118591
US2.AAPL,60,20190812,200000,201.5200000,202.0400000,201.1800000,201.7100000,101379
US2.AAPL,60,20190812,210000,201.6800000,201.9400000,201.1700000,201.3000000,71449
US2.AAPL,60,20190812,220000,201.2800000,201.4700000,199.1500000,199.3500000,142743
US2.AAPL,60,20190812,230000,199.3600000,200.7600000,199.3000000,200.4900000,161400
US2.AAPL,60,20190813,170000,201.0000000,212.1200000,200.8300000,212.0300000,341875
US2.AAPL,60,20190813,180000,212.0000000,212.0000000,208.5900000,208.6900000,403832
US2.AAPL,60,20190813,190000,208.6300000,209.1000000,207.5600000,208.8050000,218454
US2.AAPL,60,20190813,200000,208.7900000,208.9600000,208.0300000,208.3700000,106812
US2.AAPL,60,20190813,210000,208.4400000,209.6300000,208.3100000,209.4200000,126568
US2.AAPL,60,20190813,220000,209.4300000,210.0000000,209.3500000,209.6700000,138787
US2.AAPL,60,20190813,230000,209.6600000,209.8000000,208.8300000,209.1000000,330151
US2.AAPL,60,20190814,170000,203.0100000,206.4300000,202.8800000,206.1300000,292204
US2.AAPL,60,20190814,180000,206.0000000,206.0450000,204.3100000,204.3100000,359814
US2.AAPL,60,20190814,190000,204.3000000,204.9100000,203.3000000,203.5300000,274867
US2.AAPL,60,20190814,200000,203.4900000,203.9050000,202.7100000,203.2300000,293992
US2.AAPL,60,20190814,210000,203.1800000,204.4600000,202.8100000,203.8900000,208498
US2.AAPL,60,20190814,220000,203.8900000,203.9800000,202.6000000,203.0200000,238062
US2.AAPL,60,20190814,230000,202.9900000,203.9500000,202.6400000,202.8200000,356899
US2.AAPL,60,20190815,170000,203.3500000,205.1200000,202.0700000,203.5100000,160905
US2.AAPL,60,20190815,180000,203.5700000,203.7100000,201.7000000,202.0800000,228054
US2.AAPL,60,20190815,190000,202.0700000,202.1900000,200.5300000,202.1500000,200821
US2.AAPL,60,20190815,200000,202.1800000,202.7000000,201.8300000,202.1700000,132360
US2.AAPL,60,20190815,210000,202.1600000,202.6300000,199.7300000,200.2000000,146249
US2.AAPL,60,20190815,220000,200.1300000,201.1200000,199.9000000,200.7700000,190574
US2.AAPL,60,20190815,230000,200.8800000,202.4800000,200.8600000,201.7200000,189022
US2.AAPL,60,20190816,170000,204.0300000,204.9800000,203.8600000,204.6800000,177521
US2.AAPL,60,20190816,180000,204.6900000,206.7600000,204.4100000,206.7100000,500128
US2.AAPL,60,20190816,190000,206.7200000,207.1500000,205.8600000,206.0600000,318060
US2.AAPL,60,20190816,200000,206.0700000,206.3400000,205.4900000,206.1900000,257586
US2.AAPL,60,20190816,210000,206.1800000,207.1300000,206.1800000,206.8400000,157559
US2.AAPL,60,20190816,220000,206.8500000,206.8600000,206.1000000,206.1500000,198539
US2.AAPL,60,20190816,230000,206.1400000,206.9300000,206.0800000,206.5700000,350555
US2.AAPL,60,20190819,170000,210.6800000,212.7100000,210.1000000,212.1100000,318277
US2.AAPL,60,20190819,180000,212.1000000,212.2300000,211.1300000,211.9500000,293620
US2.AAPL,60,20190819,190000,211.9400000,212.1700000,211.6050000,211.7400000,185118
US2.AAPL,60,20190819,200000,211.7400000,211.9200000,211.4000000,211.9200000,162905
US2.AAPL,60,20190819,210000,211.9100000,212.1200000,211.7700000,211.8500000,129789
US2.AAPL,60,20190819,220000,211.8500000,211.8800000,210.9000000,211.0700000,174021
US2.AAPL,60,20190819,230000,211.1500000,211.3400000,210.1400000,210.3200000,275246
US2.AAPL,60,20190820,170000,210.7800000,211.7600000,210.5200000,210.9300000,238014
US2.AAPL,60,20190820,180000,210.9700000,212.4000000,210.7700000,212.3400000,328173
US2.AAPL,60,20190820,190000,212.4000000,213.3500000,211.9300000,212.2100000,338143
US2.AAPL,60,20190820,200000,212.2800000,213.0800000,212.2800000,212.9900000,198334
US2.AAPL,60,20190820,210000,212.9700000,213.0200000,211.2800000,211.6600000,171057
US2.AAPL,60,20190820,220000,211.6700000,211.7200000,210.8800000,211.4600000,213671
US2.AAPL,60,20190820,230000,211.4400000,211.5700000,210.3300000,210.3500000,282571
US2.AAPL,60,20190821,170000,212.9900000,213.2600000,212.4000000,213.1300000,192881
US2.AAPL,60,20190821,180000,213.1450000,213.4300000,212.8700000,213.2100000,265901
US2.AAPL,60,20190821,190000,213.2300000,213.6500000,212.9100000,213.3200000,214377
US2.AAPL,60,20190821,200000,213.3500000,213.3500000,212.8900000,213.1400000,144830
US2.AAPL,60,20190821,210000,213.1300000,213.3500000,212.2000000,212.3000000,118484
US2.AAPL,60,20190821,220000,212.3200000,213.0400000,211.8600000,212.2800000,155917
US2.AAPL,60,20190821,230000,212.2700000,212.7300000,212.1100000,212.6900000,217710
US2.AAPL,60,20190822,170000,213.1900000,214.4300000,213.0200000,214.2400000,206362
US2.AAPL,60,20190822,180000,214.2900000,214.2900000,211.0200000,211.1400000,310747
US2.AAPL,60,20190822,190000,211.1600000,212.5900000,210.7800000,212.1000000,169348
US2.AAPL,60,20190822,200000,212.0700000,212.6300000,212.0300000,212.3100000,92923
US2.AAPL,60,20190822,210000,212.2800000,213.1200000,212.2200000,212.7600000,124975
US2.AAPL,60,20190822,220000,212.7650000,212.8600000,212.3300000,212.7700000,137777
US2.AAPL,60,20190822,230000,212.7800000,213.3000000,212.2400000,212.4500000,266952
US2.AAPL,60,20190823,170000,209.3800000,210.3400000,209.0300000,209.6800000,251888
US2.AAPL,60,20190823,180000,209.6500000,212.0500000,209.3800000,211.1100000,411770
US2.AAPL,60,20190823,190000,211.1300000,211.4000000,203.5300000,203.7900000,573452
US2.AAPL,60,20190823,200000,203.8500000,204.7600000,203.4700000,204.0100000,216293
US2.AAPL,60,20190823,210000,204.0400000,204.2000000,202.4500000,203.1400000,325677
US2.AAPL,60,20190823,220000,202.8100000,203.0500000,201.9300000,202.5100000,260160
US2.AAPL,60,20190823,230000,202.5050000,203.5900000,201.8600000,202.6200000,595006
US2.AAPL,60,20190826,170000,205.9100000,207.1900000,205.5300000,206.4800000,268962
US2.AAPL,60,20190826,180000,206.4700000,206.8200000,205.0600000,206.1800000,350496
US2.AAPL,60,20190826,190000,206.1700000,206.8000000,205.7500000,206.0100000,200577
US2.AAPL,60,20190826,200000,206.0700000,207.1800000,205.8950000,206.7400000,171167
US2.AAPL,60,20190826,210000,206.7200000,206.9900000,205.8600000,205.9300000,117424
US2.AAPL,60,20190826,220000,205.9800000,206.0000000,205.3400000,205.7000000,112638
US2.AAPL,60,20190826,230000,205.9200000,206.5500000,205.2100000,206.5400000,250041
US2.AAPL,60,20190827,170000,207.9100000,208.5400000,206.8800000,206.9400000,29386
US2.AAPL,60,20190827,180000,206.9600000,207.1300000,205.4900000,205.6400000,172539
US2.AAPL,60,20190827,190000,205.6500000,205.8700000,204.2700000,204.8000000,170627
US2.AAPL,60,20190827,200000,204.7600000,205.0700000,203.6900000,203.7500000,178163
US2.AAPL,60,20190827,210000,203.6850000,205.2800000,203.5400000,205.1200000,127586
US2.AAPL,60,20190827,220000,205.0800000,205.5500000,204.3950000,205.4500000,145464
US2.AAPL,60,20190827,230000,205.5600000,205.9900000,204.0500000,204.2400000,272718
US2.AAPL,60,20190828,170000,204.1700000,205.2400000,203.3500000,204.8600000,165895
US2.AAPL,60,20190828,180000,204.9300000,205.4300000,204.3000000,204.9700000,210216
US2.AAPL,60,20190828,190000,204.9900000,205.6900000,204.5000000,205.3200000,150657
US2.AAPL,60,20190828,200000,205.3200000,205.3300000,204.7800000,205.0200000,104466
US2.AAPL,60,20190828,210000,204.9800000,205.1400000,204.3600000,204.8200000,93107
US2.AAPL,60,20190828,220000,204.8100000,205.4000000,204.6000000,205.3200000,102058
US2.AAPL,60,20190828,230000,205.3200000,205.7000000,204.9000000,205.5000000,156919
US2.AAPL,60,20190829,170000,208.4000000,209.2300000,208.1200000,208.2800000,248983
US2.AAPL,60,20190829,180000,208.2600000,208.3100000,206.7000000,207.7900000,219122
US2.AAPL,60,20190829,190000,207.7800000,208.2500000,207.5500000,208.0000000,125967
US2.AAPL,60,20190829,200000,208.0300000,208.9100000,207.9000000,208.5400000,187533
US2.AAPL,60,20190829,210000,208.5550000,208.8900000,208.4600000,208.8800000,93744
US2.AAPL,60,20190829,220000,208.8750000,209.3000000,208.4300000,208.5500000,205889
US2.AAPL,60,20190829,230000,208.5700000,209.1000000,208.2700000,209.1000000,216980
US2.AAPL,60,20190830,170000,210.1600000,210.4300000,209.2100000,209.3800000,162590
US2.AAPL,60,20190830,180000,209.3200000,209.7700000,208.3900000,208.7100000,181659
US2.AAPL,60,20190830,190000,208.7100000,208.8400000,207.2200000,207.9100000,170690
US2.AAPL,60,20190830,200000,208.0400000,208.0400000,207.3400000,207.8400000,116604
US2.AAPL,60,20190830,210000,207.8100000,207.9200000,207.4100000,207.6900000,87759
US2.AAPL,60,20190830,220000,207.7000000,208.0400000,207.4300000,207.6400000,113697
US2.AAPL,60,20190830,230000,207.6500000,208.7400000,207.2300000,208.4100000,295082
US2.AAPL,60,20190903,170000,206.2100000,206.9800000,205.8400000,206.6900000,179324
US2.AAPL,60,20190903,180000,206.6700000,206.6700000,204.2300000,205.3900000,342713
US2.AAPL,60,20190903,190000,205.4250000,205.7600000,204.5700000,205.2900000,182708
US2.AAPL,60,20190903,200000,205.2100000,205.4000000,204.7600000,204.8700000,99744
US2.AAPL,60,20190903,210000,204.8800000,205.0400000,204.4600000,204.6300000,138971
US2.AAPL,60,20190903,220000,204.6500000,205.5700000,204.6400000,205.4000000,104777
US2.AAPL,60,20190903,230000,205.4200000,206.0600000,205.1800000,205.6950000,226593
US2.AAPL,60,20190904,170000,208.4000000,208.7300000,207.5700000,207.7200000,227321
US2.AAPL,60,20190904,180000,207.7000000,207.9700000,207.3400000,207.8700000,188719
US2.AAPL,60,20190904,190000,207.8700000,208.4400000,207.7500000,208.2700000,135898
US2.AAPL,60,20190904,200000,208.2500000,208.9500000,207.7100000,208.8800000,141495
US2.AAPL,60,20190904,210000,208.9050000,209.4500000,208.7800000,208.8900000,121257
US2.AAPL,60,20190904,220000,208.8800000,209.2600000,208.8000000,209.0500000,95228
US2.AAPL,60,20190904,230000,209.0500000,209.4600000,209.0100000,209.2200000,233001
US2.AAPL,60,20190905,170000,211.9800000,213.7400000,211.9300000,213.1000000,325875
US2.AAPL,60,20190905,180000,213.1100000,213.9600000,212.6100000,212.8700000,297528
US2.AAPL,60,20190905,190000,212.9100000,213.2600000,212.4350000,212.4400000,168827
US2.AAPL,60,20190905,200000,212.3700000,212.7000000,212.1200000,212.2000000,110155
